2020-02-26 10:29:17,647 [main] INFO  com.nt.controller.Start [StartupInfoLogger.java : 50] - Starting Start on DESKTOP-UK44IQC with PID 1512 (D:\China\Project\newparkcloud\controller\target\classes started by XL in D:\China\Project\newparkcloud)
2020-02-26 10:29:21,877 [main] INFO  org.mongodb.driver.cluster [SLF4JLogger.java : 71] - Cluster created with settings {hosts=[39.108.133.62:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2020-02-26 10:29:22,630 [cluster-ClusterId{value='5e55d8019fd73005e85df5b0', description='null'}-39.108.133.62:27017] INFO  org.mongodb.driver.connection [SLF4JLogger.java : 71] - Opened connection [connectionId{localValue:1, serverValue:182971}] to 39.108.133.62:27017
2020-02-26 10:29:22,739 [cluster-ClusterId{value='5e55d8019fd73005e85df5b0', description='null'}-39.108.133.62:27017] INFO  org.mongodb.driver.cluster [SLF4JLogger.java : 71] - Monitor thread successfully connected to server with description ServerDescription{address=39.108.133.62:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 4, 23]}, minWireVersion=0, maxWireVersion=5, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=null, roundTripTimeNanos=107597300}
2020-02-26 10:29:23,877 [main] INFO  org.mongodb.driver.connection [SLF4JLogger.java : 71] - Opened connection [connectionId{localValue:2, serverValue:182973}] to 39.108.133.62:27017
2020-02-26 10:29:25,167 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [ExecutorConfigurationSupport.java : 171] - Initializing ExecutorService  'clientInboundChannelExecutor'
2020-02-26 10:29:25,181 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [ExecutorConfigurationSupport.java : 171] - Initializing ExecutorService  'clientOutboundChannelExecutor'
2020-02-26 10:29:25,351 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [ExecutorConfigurationSupport.java : 171] - Initializing ExecutorService  'messageBrokerTaskScheduler'
2020-02-26 10:29:25,409 [main] INFO  o.s.w.s.s.s.WebSocketHandlerMapping [AbstractUrlHandlerMapping.java : 373] - Mapped URL path [/endpointLogin/**] onto handler of type [class org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler]
2020-02-26 10:29:25,409 [main] INFO  o.s.w.s.s.s.WebSocketHandlerMapping [AbstractUrlHandlerMapping.java : 373] - Mapped URL path [/endpointMessage/**] onto handler of type [class org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler]
2020-02-26 10:29:25,427 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [ExecutorConfigurationSupport.java : 171] - Initializing ExecutorService  'brokerChannelExecutor'
2020-02-26 10:29:25,676 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping [AbstractUrlHandlerMapping.java : 373] - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-02-26 10:29:25,793 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter [RequestMappingHandlerAdapter.java : 588] - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4ba302e0: startup date [Wed Feb 26 10:29:17 CST 2020]; root of context hierarchy
2020-02-26 10:29:25,858 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/list],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.list(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,859 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/insertInfo],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.create(com.nt.dao_Assets.Assets,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,859 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/connection],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.connection(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,859 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/oneInfo],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.one(com.nt.dao_Assets.Assets,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,859 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/scanOne],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.scanOne(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,860 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/scanList],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.scanList(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,860 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/updateInfo],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.updateInformation(com.nt.dao_Assets.Assets,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,860 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/import],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.importUser(javax.servlet.http.HttpServletRequest)
2020-02-26 10:29:25,860 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/insertlots],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.AssetsController.insertlots(com.nt.dao_Assets.Vo.AssetsVo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,861 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/assets/download],methods=[GET]}" onto public void com.nt.controller.Controller.ASSETS.AssetsController.download(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2020-02-26 10:29:25,862 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.get(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,862 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/update],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.update(com.nt.dao_Assets.Vo.InventoryRangeVo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,863 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/delete],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.delete(com.nt.dao_Assets.Inventoryplan,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,863 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/check],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.check(com.nt.dao_Assets.Inventoryplan,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,863 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/insert],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.insert(com.nt.dao_Assets.Vo.InventoryRangeVo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,863 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/selectById],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.selectById(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,864 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/selectByResult],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.selectByResult(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,864 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/inventoryplan/selectAll],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.ASSETS.InventoryplanController.selectAll(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,865 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/auth/getActionsAuth],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.AuthController.getActionsAuth(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,865 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/auth/getNewActionAuth],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.AuthController.getNewActionAuth(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,865 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/update],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.update(com.nt.dao_Org.Dictionary,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,866 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/all],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.all(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,866 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/getDictionary],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.getDictionary(com.nt.dao_Org.Dictionary,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,866 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/upDictionary],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.upDictionary(java.util.List<com.nt.dao_Org.Dictionary>,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,867 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/getForSelect],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.getForSelect(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,867 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/dictionary/getForvalue2],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.DictionaryController.getForvalue2(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,867 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/excel/],methods=[GET]}" onto public void com.nt.controller.Controller.ExcelDemo.ExcelController.save(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2020-02-26 10:29:25,868 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/file/getToken],methods=[GET]}" onto private com.nt.utils.ApiResult com.nt.controller.Controller.FileController.getToken() throws java.lang.Exception
2020-02-26 10:29:25,868 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/getinformation],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.get(com.nt.dao_Org.Information,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,869 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/saveinformation],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.save(com.nt.dao_Org.Information,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,870 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/getInfoByType],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.getInfoByType(com.nt.dao_Org.Information,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,870 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/addActivity],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.addActivity(com.nt.dao_Org.Information,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,870 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/getMyInfo],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.getMyInfo(com.nt.dao_Org.Information,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,871 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/getcustomerinfo],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.getcustomerinfo(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,871 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/importexcel],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.importexcel(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,871 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/information/getInfoById],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.InformationController.getInfoById(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,872 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/OrgTree/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.OrgTreeController.get(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,872 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/OrgTree/save],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.OrgTreeController.save(com.nt.dao_Org.OrgTree,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,873 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/OrgTree/getById],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.OrgTreeController.getById(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,873 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/PersonalCenter/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PersonalCenterVoController.get(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,873 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/PersonalCenter/save],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PersonalCenterVoController.save(com.nt.dao_Org.CustomerInfo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,874 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/business/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1002Controller.get(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,874 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/business/selectById],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1002Controller.selectById(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,875 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/business/create],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1002Controller.insertBusinessVo(com.nt.dao_Pfans.PFANS1000.Vo.BusinessVo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,875 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/business/update],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1002Controller.updateBusinessVo(com.nt.dao_Pfans.PFANS1000.Vo.BusinessVo,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,875 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/judgement/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1004Controller.get(java.lang.String,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,876 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/judgement/create],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1004Controller.create(com.nt.dao_Pfans.PFANS1000.Judgement,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,876 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/judgement/one],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1004Controller.one(com.nt.dao_Pfans.PFANS1000.Judgement,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,876 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/judgement/getJudgementList],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1004Controller.getJudgementList(com.nt.dao_Pfans.PFANS1000.Judgement,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,876 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/judgement/update],methods=[POST]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1004Controller.updateJudgement(com.nt.dao_Pfans.PFANS1000.Judgement,javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2020-02-26 10:29:25,877 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [AbstractHandlerMethodMapping.java : 549] - Mapped "{[/purchaseApply/get],methods=[GET]}" onto public com.nt.utils.ApiResult com.nt.controller.Controller.PFANS.Pfans1005Controller.get(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
